Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
23 9 2000 14.37725 21.8457 9.550977 2.82175119
24 9 2000 14.30935 22.35665 5.5400925 2.849498678
25 9 2000 13.67104 22.4491 0 3.098522694
26 9 2000 13.5974 22.7051 10.065751 3.395874242
27 9 2000 13.22274 23.63217 0.57624525 3.490234817
28 9 2000 13.45205 20.51388 14.48295 2.697379106
29 9 2000 14.05673 21.4101 3.5422852 2.584948166
30 9 2000 13.86062 23.97955 2.2280247 3.209695811
1 10 2000 14.36666 23.1807 2.1333163 3.245592641
2 10 2000 14.1583 20.85537 9.50869 2.581397015
3 10 2000 13.9725 23.52004 6.0228577 3.170475382
4 10 2000 13.87307 21.8345 15.758037 2.509965353
5 10 2000 13.77346 21.9974 8.154978 2.678449121
6 10 2000 14.20883 22.80535 11.53299 3.384084357
7 10 2000 13.16647 23.3457 15.040711 3.256373209
8 10 2000 13.8354 23.88287 10.268586 2.888423806
9 10 2000 13.5054 20.7786 26.670515 2.37704971
10 10 2000 13.9814 20.89407 3.0822666 2.370025635
11 10 2000 13.46816 23.1462 5.2481656 3.26090369
12 10 2000 13.55764 23.60974 3.180219 3.154040197
13 10 2000 13.57922 22.39114 4.1811395 3.195179756
14 10 2000 14.3072 21.71115 8.782558 3.38446964
15 10 2000 13.67993 22.38497 10.747701 3.080278284
16 10 2000 14.51412 21.7101 2.5522766 3.175762137
17 10 2000 13.79458 21.4831 2.661749 2.6613527
18 10 2000 13.22 21.12426 7.555363 2.903391483
19 10 2000 13.28854 19.70846 5.0606923 2.526161317
20 10 2000 14.15615 20.84078 14.731556 2.589053114
21 10 2000 13.77703 17.46438 6.7955065 1.648296763
22 10 2000 13.69302 21.11602 1.1914109 2.411600075
23 10 2000 13.43026 21.82308 3.1886027 2.975730525
24 10 2000 14.07766 22.5333 4.1000576 3.214682119
25 10 2000 13.1931 25.04946 1.3318018 3.938126322
26 10 2000 13.56652 25.3928 0 4.195228524
27 10 2000 13.49185 25.1091 0 3.874377894
28 10 2000 12.2394 24.03118 1.0781114 3.629580783
29 10 2000 13.3173 23.74767 0 3.628111339
30 10 2000 14.11196 23.54904 1.093148 3.237428436
31 10 2000 14.0104 20.94235 10.026595 2.574872754
1 11 2000 13.6501 22.5549 11.056162 2.609289838
2 11 2000 14.14053 22.51043 5.2336435 2.83094397
3 11 2000 14.2059 21.58105 11.476928 2.97669442
4 11 2000 14.12463 21.82394 6.5662117 2.521310223
5 11 2000 14.19784 24.26663 0.23182 3.269744909
6 11 2000 13.37527 22.82144 0.5929006 3.061032101
7 11 2000 13.49587 21.81164 5.7028384 2.540447342
8 11 2000 13.7504 22.89486 0.4265177 3.210402824
9 11 2000 13.59042 24.56558 0 3.794873108
10 11 2000 14.32815 24.32992 0.01773237 3.82794263
11 11 2000 13.3177 23.98208 0.16753964 4.065955923
12 11 2000 12.97628 23.85726 0 3.843859339
13 11 2000 13.53375 24.32653 1.135474 3.804603296
14 11 2000 14.41848 24.64956 0.92486084 3.563993871
