Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
11 1 2001 19.61163 23.36862 5.4513006 2.688647014
12 1 2001 19.40795 22.99816 6.64772 3.203218434
13 1 2001 19.23428 23.7889 9.611785 3.309108027
14 1 2001 19.8397 23.59567 4.6325717 3.730929016
15 1 2001 19.49874 25.06573 0.20713863 4.377370126
16 1 2001 20.578 25.6623 5.107089 4.59586647
17 1 2001 20.4611 25.1841 2.013566 4.300116507
18 1 2001 19.69216 25.21963 2.4199886 4.239769604
19 1 2001 19.09774 24.74288 0.75936764 4.086783857
20 1 2001 19.67864 24.99276 4.1151733 4.390572042
21 1 2001 19.75234 23.78005 19.776114 3.955641803
22 1 2001 18.856 23.9986 14.97806 3.882662974
23 1 2001 18.69055 22.573 14.5562525 3.330363688
24 1 2001 18.5556 21.53472 5.604026 2.56795991
25 1 2001 19.09316 22.92764 2.8251674 3.544262779
26 1 2001 19.4397 22.28054 0.23268439 3.519957651
27 1 2001 19.16668 24.89688 1.2661169 4.908587807
28 1 2001 19.6267 25.2517 1.6421444 4.71107108
29 1 2001 19.9459 24.00796 2.3893547 4.012421483
30 1 2001 20.02612 25.6434 0.7044615 4.147824226
31 1 2001 19.83132 25.59628 1.5802433 4.679362242
1 2 2001 19.93096 26.56707 0 4.980406015
2 2 2001 19.98577 26.88848 0 5.186920978
3 2 2001 20.1679 27.50628 0 5.184308455
4 2 2001 20.13534 25.12075 3.0484242 4.36755021
5 2 2001 20.3924 26.3432 1.2529777 4.822378334
6 2 2001 19.59045 24.8754 10.072748 4.163706779
7 2 2001 19.46212 23.75936 2.8685703 3.832403791
8 2 2001 19.26644 23.59094 3.6430666 3.788896722
9 2 2001 19.6207 24.9918 4.1650615 4.296685969
10 2 2001 19.29785 25.41564 0.19882263 4.386942125
11 2 2001 19.19686 24.28042 2.9992025 4.077869638
12 2 2001 20.1509 25.31158 4.8342776 4.415835668
13 2 2001 20.06515 24.7984 4.543336 4.208531844
14 2 2001 20.48986 25.4253 0 4.575185272
15 2 2001 20.63146 27.54656 0 5.083499693
16 2 2001 21.2711 28.51467 0 5.506284139
17 2 2001 21.29702 27.4539 0 5.095900337
18 2 2001 21.20107 26.52862 0 4.684176064
19 2 2001 21.9368 25.67745 0 4.591220257
20 2 2001 21.64294 27.24844 0.8942753 4.964297383
21 2 2001 21.53332 26.06353 0 4.713186716
22 2 2001 20.5771 24.46917 1.352842 3.820202242
23 2 2001 19.8652 24.8086 6.604964 4.221875622
24 2 2001 20.26296 25.94595 0.33091724 4.444464766
25 2 2001 20.84634 26.11407 0 4.608190868
26 2 2001 20.86126 27.81436 0 5.05069375
27 2 2001 21.7595 28.79794 0 5.776976584
28 2 2001 22.4137 30.08938 0 6.342995437
1 3 2001 21.61758 29.48058 0 6.071462555
2 3 2001 20.5036 29.2896 0 6.230779264
3 3 2001 20.6331 28.8222 0 5.846996583
4 3 2001 21.3111 29.54153 0 6.021285598
5 3 2001 22.2796 26.9132 0 5.095940784
6 3 2001 20.34478 23.5515 16.425177 3.718617215
7 3 2001 20.283 24.99322 0 3.586210198
8 3 2001 20.59133 23.48858 16.96847 3.483488713
9 3 2001 19.40835 25.19595 4.4073625 4.368030208
10 3 2001 19.51644 26.2882 0 4.457652312
11 3 2001 19.54077 25.66403 0.060120743 4.429895661
12 3 2001 20.3308 25.954 0 4.445705796
13 3 2001 20.6558 25.6243 12.737742 4.512209149
14 3 2001 20.11077 25.87686 2.5552897 4.442076721
15 3 2001 20.75198 26.26074 3.5367885 4.559065698
16 3 2001 20.39382 26.98348 0.9279667 4.948189445
17 3 2001 20.45306 25.19485 9.013251 4.037338321
18 3 2001 20.95025 26.24905 2.376562 4.824674166
19 3 2001 19.94967 25.0339 6.7455406 4.149957786
20 3 2001 19.60473 26.3447 0.5886563 4.529619041
21 3 2001 20.40222 26.7562 0.7333736 4.898454236
22 3 2001 19.6751 25.56713 0.6197445 4.352890204
23 3 2001 19.89614 24.14996 4.1569395 4.005254033
24 3 2001 19.2503 24.06817 6.186779 3.733264004
25 3 2001 20.58257 23.93597 6.718016 3.851090972
26 3 2001 20.56158 24.7572 14.888177 4.089901597
27 3 2001 20.47128 23.8862 10.078868 3.001130573
28 3 2001 20.1693 24.64196 11.225838 3.976805298
29 3 2001 19.8384 24.1472 6.819067 4.106305352
30 3 2001 19.95538 23.24133 7.660512 3.408620559
31 3 2001 20.21194 25.21658 8.890328 4.221898761
1 4 2001 19.88406 24.75372 8.211224 3.935668272
2 4 2001 19.7521 25.19082 5.813461 4.158992491
3 4 2001 20.1194 26.16967 0.059572402 4.450205258
4 4 2001 20.99758 26.24014 12.518812 4.568473106
5 4 2001 20.35906 24.29156 15.156844 3.905413124
6 4 2001 19.53042 23.75384 2.5032191 3.26575567
7 4 2001 20.02914 23.52618 20.611626 3.527208891
8 4 2001 19.98846 23.1906 4.2489886 3.292669463
9 4 2001 19.78015 24.3304 16.712095 4.062054297
10 4 2001 20.11016 24.09683 8.419209 3.648500727
11 4 2001 20.34606 25.02584 4.052625 4.197427725
12 4 2001 19.49127 25.68588 1.8754945 4.288307794
13 4 2001 19.91772 26.36007 3.1413896 4.61375438
14 4 2001 20.59173 26.4561 4.9253545 4.702536664
15 4 2001 21.2855 26.97582 0 4.612281778
16 4 2001 21.0898 26.11346 2.3714397 4.704380146
17 4 2001 20.5088 25.97903 1.3188059 4.5719102
18 4 2001 21.0601 27.47396 0.8144452 5.151843874
19 4 2001 21.58306 27.66943 5.6123657 5.207217005
20 4 2001 20.9876 26.39214 8.408009 4.602199234
21 4 2001 20.34866 25.81713 11.775055 4.240888988
22 4 2001 19.97418 23.31545 7.39399 2.497117476
23 4 2001 19.59866 23.9538 10.079368 3.430238453
24 4 2001 20.18163 25.93575 10.531784 4.322913165
25 4 2001 19.94305 25.81445 5.093176 4.21878244
26 4 2001 19.78866 25.8976 6.6574078 3.890723059
27 4 2001 20.19457 24.16024 5.6072183 3.587273667
28 4 2001 20.67788 26.203 8.414824 4.447819453
29 4 2001 20.90145 25.82638 7.880956 4.217752944
30 4 2001 20.92413 25.00002 4.6510735 3.737919842
1 5 2001 20.71652 26.24185 7.502948 4.251466395
2 5 2001 21.16403 26.03225 5.695767 4.327225961
3 5 2001 20.82382 25.6066 0.43503064 4.153927855
4 5 2001 20.79342 24.9693 0.8194631 3.761012427
5 5 2001 20.75085 24.65026 12.813432 3.525032962
6 5 2001 20.89507 25.21942 1.600954 3.689230363
7 5 2001 20.76965 24.7842 8.693446 3.501010679
8 5 2001 20.6842 26.30764 3.6288185 4.112080811
9 5 2001 20.74224 27.06814 8.923644 4.655876462
10 5 2001 21.0966 26.8636 13.888346 4.563152242
11 5 2001 21.03817 27.4528 1.3800063 4.866286197
12 5 2001 21.11404 26.59478 1.6585369 4.642909917
13 5 2001 20.5509 26.16454 3.8450196 4.214073068
14 5 2001 20.78237 24.60247 4.575168 3.878584076
