Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
24 1 2001 12.11776 18.78375 25.594572 2.458445608
25 1 2001 12.2489 22.1874 22.023203 3.141447771
26 1 2001 11.61468 20.3034 0 2.356259198
27 1 2001 10.85394 22.7408 0 3.470081094
28 1 2001 11.54202 24.6518 0 3.930657684
29 1 2001 13.38073 22.7602 0.07969727 3.338039118
30 1 2001 12.629 24.9911 0 3.838375785
31 1 2001 11.83734 25.8952 0 4.362722307
1 2 2001 11.91198 26.4932 0 4.562822408
2 2 2001 11.83032 27.12628 0 4.792140282
3 2 2001 11.59487 27.0124 0 4.750271803
4 2 2001 12.35558 25.786 0.022990612 4.293781356
5 2 2001 13.6898 26.5522 0.15321143 4.357361568
6 2 2001 13.03903 23.00155 9.900102 3.287717393
7 2 2001 13.5106 24.1875 0.7346056 3.264776494
8 2 2001 13.25268 22.07958 9.445595 3.162798951
9 2 2001 12.8893 24.568 7.4209843 3.735445762
10 2 2001 12.04156 26.31872 0 4.327034524
11 2 2001 12.85613 25.42248 0.8510549 4.098700326
12 2 2001 12.98702 25.10424 2.5584373 3.979917976
13 2 2001 13.15515 25.6789 0.15752667 4.028218575
14 2 2001 13.45834 26.0262 0 4.471018699
15 2 2001 12.7711 27.86917 0 4.963318073
16 2 2001 13.1436 28.42538 0 5.387844596
17 2 2001 13.60845 28.18542 0 5.180670864
18 2 2001 12.93655 27.30804 0 4.417639721
19 2 2001 13.7379 28.02633 0 4.625553924
20 2 2001 14.4452 27.61996 0 4.629097017
21 2 2001 14.36273 27.49865 0.32449594 4.676770216
22 2 2001 15.06835 26.04394 0.84025604 4.167028951
23 2 2001 13.6502 26.43203 0 4.039176362
24 2 2001 13.9787 27.91064 0 4.573008219
25 2 2001 14.06445 28.12246 0 4.852370225
26 2 2001 14.2705 29.1802 0 5.385317749
27 2 2001 14.29147 29.09982 0 5.768757163
28 2 2001 15.49175 28.89767 0 6.227463816
1 3 2001 14.69122 27.8599 0 6.197199055
2 3 2001 12.63125 27.7404 0 5.901190736
3 3 2001 11.86544 29.6036 0 5.44847572
4 3 2001 12.74114 29.24078 0 5.253872751
5 3 2001 14.73437 27.48724 0 4.983310117
6 3 2001 14.4576 21.36044 22.81852 3.176470385
7 3 2001 14.81 23.75286 10.429543 3.112271527
8 3 2001 14.06613 24.22234 2.5357704 3.267167229
9 3 2001 13.32168 24.92193 0 3.886991395
10 3 2001 14.11306 26.22103 0 4.103850095
11 3 2001 13.16918 25.76745 0 3.999514077
12 3 2001 12.94146 26.52157 0 4.261622854
13 3 2001 13.4146 24.76818 13.936726 4.058530745
14 3 2001 12.5933 27.26193 0 4.512655756
15 3 2001 14.25674 27.64272 3.496731 4.658382348
16 3 2001 13.57302 27.43917 0.040370036 4.930267394
17 3 2001 14.0033 26.67703 10.647308 4.356437176
18 3 2001 12.934 26.96588 2.9550147 4.625817837
19 3 2001 13.95648 25.9631 5.390214 4.182642771
20 3 2001 12.69717 25.78515 1.7940192 4.27229549
21 3 2001 12.9763 28.03265 0.26134256 4.805973981
22 3 2001 13.26925 27.10226 0 4.367203493
23 3 2001 15.20092 26.3734 2.0400608 4.181876324
24 3 2001 14.26544 23.89807 8.784616 3.313915374
25 3 2001 14.29708 24.06365 2.6837401 3.197651902
26 3 2001 14.47503 24.14068 8.15872 3.21839961
27 3 2001 14.08413 21.23168 4.2723956 2.571421344
28 3 2001 14.12658 23.56283 4.987709 3.364535597
